Applicant,आवेदक,
Applicant Type,आवेदक प्रकार,
Loan Amount cannot exceed Maximum Loan Amount of {0},ऋण राशि का अधिकतम ऋण राशि से अधिक नहीं हो सकता है {0},
Loan Application,ऋण का आवेदन,
Loan Management,ऋण प्रबंधन,
Loan Repayment,ऋण भुगतान,
Monthly Repayment Amount cannot be greater than Loan Amount,मासिक भुगतान राशि ऋण राशि से अधिक नहीं हो सकता,
Payable Amount,भुगतान योग्य राशि,
Payment Date,भुगतान तिथि,
Please enter Repayment Periods,चुकौती अवधि दर्ज करें,
Please enter repayment Amount,भुगतान राशि दर्ज करें,
Principal Amount,मुख्य राशि,
Sanctioned Amount,स्वीकृत राशि,
Approved,अनुमोदित,
Account {0} does not belong to company {1},खाते {0} कंपनी से संबंधित नहीं है {1},
Add Loan Security,ऋण सुरक्षा जोड़ें,
Against Loan,लोन के खिलाफ,
Against Loan:,ऋण के विरुद्ध:,
Amount paid cannot be zero,भुगतान की गई राशि शून्य नहीं हो सकती,
Cannot create loan until application is approved,आवेदन स्वीकृत होने तक ऋण नहीं बना सकते,
Loan Amount exceeds maximum loan amount of {0} as per proposed securities,प्रस्तावित प्रतिभूतियों के अनुसार ऋण राशि {0} की अधिकतम ऋण राशि से अधिक है,
Loan Disbursement,ऋण भुगतान,
Loan Security,ऋण सुरक्षा,
Loan Security Pledge,ऋण सुरक्षा प्रतिज्ञा,
Loan Security Pledge Created : {0},ऋण सुरक्षा प्रतिज्ञा बनाई गई: {0},
Loan Security Price,ऋण सुरक्षा मूल्य,
Loan Security Price overlapping with {0},ऋण सुरक्षा मूल्य {0} के साथ अतिव्यापी,
Loan Security Unpledge,ऋण सुरक्षा अनप्लग,
Loan Security Value,ऋण सुरक्षा मूल्य,
Loan amount cannot be greater than {0},ऋण राशि {0} से अधिक नहीं हो सकती,
Loan is mandatory,ऋण अनिवार्य है,
Penalty Amount,जुर्माना राशि,
Please select Applicant Type first,कृपया पहले आवेदक प्रकार का चयन करें,
Please select Loan Type for company {0},कृपया कंपनी के लिए ऋण प्रकार का चयन करें {0},
Pledge Status,प्रतिज्ञा की स्थिति,
Pledge Time,प्रतिज्ञा का समय,
Proposed Pledges are mandatory for secured Loans,सुरक्षित ऋणों के लिए प्रस्तावित प्रतिज्ञाएँ अनिवार्य हैं,
Qty or Amount is mandatroy for loan security,ऋण सुरक्षा के लिए मात्रा या राशि अनिवार्य है,
Repayment Method is mandatory for term loans,सावधि ऋण के लिए चुकौती विधि अनिवार्य है,
Repayment Start Date is mandatory for term loans,सावधि ऋण के लिए चुकौती प्रारंभ तिथि अनिवार्य है,
Sanctioned Amount limit crossed for {0} {1},स्वीकृत राशि सीमा {0} {1} के लिए पार कर गई,
Sanctioned Loan Amount already exists for {0} against company {1},स्वीकृत ऋण राशि पहले से ही कंपनी के खिलाफ {0} के लिए मौजूद है {1},
Valid From Time must be lesser than Valid Upto Time.,वैलिड फ्रॉम टाइम वैलिड तक के समय से कम होना चाहिए।,
Loan Amount is mandatory,लोन अमाउंट अनिवार्य है,
Loan amount is mandatory,लोन अमाउंट अनिवार्य है,
No valid Loan Security Price found for {0},{0} के लिए कोई वैध ऋण सुरक्षा मूल्य नहीं मिला,
Loan Account and Payment Account cannot be same,ऋण खाता और भुगतान खाता समान नहीं हो सकते,
Loan Security Pledge can only be created for secured loans,ऋण सुरक्षा प्रतिज्ञा केवल सुरक्षित ऋण के लिए बनाई जा सकती है,
Applicant Name,आवेदक के नाम,
Member,सदस्य,
Partially Disbursed,आंशिक रूप से वितरित,
Loan Closure Requested,ऋण बंद करने का अनुरोध किया,
Loan Details,ऋण विवरण,
Loan Type,प्रकार के ऋण,
Loan Amount,उधार की राशि,
Is Secured Loan,सुरक्षित ऋण है,
Rate of Interest (%) / Year,ब्याज (%) / वर्ष की दर,
Disbursement Date,संवितरण की तारीख,
Disbursed Amount,वितरित राशि,
Is Term Loan,टर्म लोन है,
Repayment Method,चुकौती विधि,
Repay Fixed Amount per Period,चुकाने अवधि के प्रति निश्चित राशि,
Repay Over Number of Periods,चुकाने से अधिक अवधि की संख्या,
Repayment Period in Months,महीने में चुकाने की अवधि,
Monthly Repayment Amount,मासिक भुगतान राशि,
Repayment Start Date,पुनर्भुगतान प्रारंभ दिनांक,
Loan Security Details,ऋण सुरक्षा विवरण,
Maximum Loan Value,अधिकतम ऋण मूल्य,
Account Info,खाता जानकारी,
Loan Account,ऋण खाता,
Interest Income Account,ब्याज आय खाता,
Penalty Income Account,दंड आय खाता,
Repayment Schedule,पुनः भुगतान कार्यक्रम,
Total Payable Amount,कुल देय राशि,
Total Principal Paid,कुल प्रिंसिपल पेड,
Total Interest Payable,देय कुल ब्याज,
Total Amount Paid,भुगतान की गई कुल राशि,
Loan Manager,ऋण प्रबंधक,
Loan Info,ऋण जानकारी,
Rate of Interest,ब्याज की दर,
Proposed Pledges,प्रस्तावित प्रतिज्ञाएँ,
Maximum Loan Amount,अधिकतम ऋण राशि,
Repayment Info,चुकौती जानकारी,
Total Payable Interest,कुल देय ब्याज,
Against Loan ,लोन के खिलाफ,
Loan Interest Accrual,ऋण का ब्याज क्रमिक,
Amounts,राशियाँ,
Pending Principal Amount,लंबित मूल राशि,
Payable Principal Amount,देय मूलधन राशि,
Paid Principal Amount,पेड प्रिंसिपल अमाउंट,
Paid Interest Amount,ब्याज राशि का भुगतान किया,
Process Loan Interest Accrual,प्रक्रिया ऋण ब्याज क्रमिक,
Repayment Schedule Name,चुकौती अनुसूची नाम,
Payment Details,भुगतान विवरण,
Interest Payable,देय ब्याज,
Amount Paid,राशि का भुगतान,
Principal Amount Paid,प्रिंसिपल अमाउंट पेड,
Repayment Details,चुकौती के लिए विवरण,
Loan Repayment Detail,ऋण चुकौती विवरण,
Loan Security Name,ऋण सुरक्षा नाम,
Unit Of Measure,माप की इकाई,
Loan Security Code,ऋण सुरक्षा कोड,
Loan Security Type,ऋण सुरक्षा प्रकार,
Haircut %,बाल कटवाने का%,
Loan  Details,ऋण का विवरण,
Unpledged,Unpledged,
Pledged,गिरवी,
Partially Pledged,आंशिक रूप से प्रतिज्ञा की गई,
Securities,प्रतिभूति,
Total Security Value,कुल सुरक्षा मूल्य,
Loan Security Shortfall,ऋण सुरक्षा की कमी,
Loan ,ऋण,
Shortfall Time,कम समय,
America/New_York,America / New_York,
Shortfall Amount,शॉर्टफॉल राशि,
Security Value ,सुरक्षा मूल्य,
Process Loan Security Shortfall,प्रक्रिया ऋण सुरक्षा की कमी,
Loan To Value Ratio,मूल्य अनुपात के लिए ऋण,
Unpledge Time,अनप्लग टाइम,
Loan Name,ऋण नाम,
Penalty Interest Rate (%) Per Day,पेनल्टी ब्याज दर (%) प्रति दिन,
Penalty Interest Rate is levied on the pending interest amount on a daily basis in case of delayed repayment ,विलंबित पुनर्भुगतान के मामले में दैनिक आधार पर लंबित ब्याज राशि पर जुर्माना ब्याज दर लगाया जाता है,
Grace Period in Days,दिनों में अनुग्रह की अवधि,
No. of days from due date until which penalty won't be charged in case of delay in loan repayment,ऋण की अदायगी में देरी के मामले में नियत तारीख तक जुर्माना नहीं लगाया जाएगा,
Pledge,प्रतिज्ञा,
Post Haircut Amount,पोस्ट बाल कटवाने की राशि,
Process Type,प्रक्रिया प्रकार,
Update Time,समय सुधारें,
Proposed Pledge,प्रस्तावित प्रतिज्ञा,
Total Payment,कुल भुगतान,
Balance Loan Amount,शेष ऋण की राशि,
Is Accrued,माना जाता है,
Sanctioned Loan Amount,स्वीकृत ऋण राशि,
Sanctioned Amount Limit,स्वीकृत राशि सीमा,
Unpledge,Unpledge,
Haircut,बाल काटना,
Current Value,वर्तमान मान,
Loan Repayment and Closure,ऋण चुकौती और समापन,
Loan Security Status,ऋण सुरक्षा स्थिति,
Disbursement Details,संवितरण विवरण,
Reference No,संदर्भ संख्या,
Haircut percentage is the percentage difference between market value of the Loan Security and the value ascribed to that Loan Security when used as collateral for that loan.,हेयरकट प्रतिशत ऋण सुरक्षा के बाजार मूल्य और उस ऋण सुरक्षा के लिए दिए गए मूल्य के बीच का अंतर होता है जब उस ऋण के लिए संपार्श्विक के रूप में उपयोग किया जाता है।,
Loan To Value Ratio expresses the ratio of the loan amount to the value of the security pledged. A loan security shortfall will be triggered if this falls below the specified value for any loan ,"लोन टू वैल्यू रेशियो, गिरवी रखी गई सिक्योरिटी के मूल्य के लिए लोन राशि के अनुपात को व्यक्त करता है। यदि किसी ऋण के लिए निर्दिष्ट मूल्य से नीचे आता है, तो ऋण सुरक्षा की कमी शुरू हो जाएगी",
Loan Security {0} added multiple times,ऋण सुरक्षा {0} कई बार जोड़ी गई,
Loan Securities with different LTV ratio cannot be pledged against one loan,अलग-अलग LTV अनुपात वाले ऋण प्रतिभूतियों को एक ऋण के मुकाबले गिरवी नहीं रखा जा सकता है,
Qty or Amount is mandatory for loan security!,ऋण सुरक्षा के लिए मात्रा या राशि अनिवार्य है!,
Only submittted unpledge requests can be approved,केवल विनम्र अनपेक्षित अनुरोधों को मंजूरी दी जा सकती है,
Interest Amount or Principal Amount is mandatory,ब्याज राशि या मूल राशि अनिवार्य है,
Disbursed Amount cannot be greater than {0},वितरित राशि {0} से अधिक नहीं हो सकती,
Row {0}: Loan Security {1} added multiple times,पंक्ति {0}: ऋण सुरक्षा {1} कई बार जोड़ी गई,
