Applicant,ผู้ขอ,
Applicant Type,ประเภทผู้สมัคร,
Loan Amount cannot exceed Maximum Loan Amount of {0},วงเงินกู้ไม่เกินจำนวนเงินกู้สูงสุดของ {0},
Loan Application,การขอสินเชื่อ,
Loan Management,การจัดการสินเชื่อ,
Loan Repayment,การชำระคืนเงินกู้,
Monthly Repayment Amount cannot be greater than Loan Amount,จำนวนเงินที่ชำระหนี้รายเดือนไม่สามารถจะสูงกว่าจำนวนเงินกู้,
Payable Amount,จำนวนเจ้าหนี้,
Payment Date,วันจ่าย,
Please enter Repayment Periods,กรุณากรอกระยะเวลาการชำระคืน,
Please enter repayment Amount,กรุณากรอกจำนวนเงินการชำระหนี้,
Principal Amount,เงินต้น,
Sanctioned Amount,จำนวนตามทำนองคลองธรรม,
Approved,ได้รับการอนุมัติ,
Account {0} does not belong to company {1},บัญชี {0} ไม่ได้เป็นของ บริษัท {1},
Add Loan Security,เพิ่มความปลอดภัยสินเชื่อ,
Against Loan,ต่อสินเชื่อ,
Against Loan:,ต่อสินเชื่อ,
Amount paid cannot be zero,จำนวนเงินที่ชำระต้องไม่เป็นศูนย์,
Cannot create loan until application is approved,ไม่สามารถสร้างเงินกู้จนกว่าใบสมัครจะได้รับการอนุมัติ,
Loan Amount exceeds maximum loan amount of {0} as per proposed securities,จำนวนเงินกู้เกินจำนวนเงินกู้สูงสุด {0} ตามหลักทรัพย์ที่เสนอ,
Loan Disbursement,การเบิกจ่ายสินเชื่อ,
Loan Security,ความปลอดภัยของสินเชื่อ,
Loan Security Pledge,จำนำหลักประกันสินเชื่อ,
Loan Security Pledge Created : {0},สร้างหลักประกันความปลอดภัยสินเชื่อ: {0},
Loan Security Price,ราคาหลักประกัน,
Loan Security Price overlapping with {0},ราคาความปลอดภัยสินเชื่อทับซ้อนกับ {0},
Loan Security Unpledge,Unpledge ความปลอดภัยสินเชื่อ,
Loan Security Value,มูลค่าหลักประกัน,
Loan amount cannot be greater than {0},จำนวนเงินกู้ไม่สามารถมากกว่า {0},
Loan is mandatory,สินเชื่อมีผลบังคับใช้,
Penalty Amount,จำนวนโทษ,
Please select Applicant Type first,โปรดเลือกประเภทผู้สมัครก่อน,
Please select Loan Type for company {0},โปรดเลือกประเภทสินเชื่อสำหรับ บริษัท {0},
Pledge Status,สถานะการจำนำ,
Pledge Time,เวลาจำนำ,
Proposed Pledges are mandatory for secured Loans,คำมั่นสัญญาที่เสนอมีผลบังคับใช้สำหรับสินเชื่อที่มีความปลอดภัย,
Qty or Amount is mandatroy for loan security,จำนวนหรือจำนวนเงินคือ mandatroy สำหรับการรักษาความปลอดภัยสินเชื่อ,
Repayment Method is mandatory for term loans,วิธีการชำระคืนมีผลบังคับใช้สำหรับสินเชื่อระยะยาว,
Repayment Start Date is mandatory for term loans,วันที่เริ่มต้นชำระคืนมีผลบังคับใช้กับสินเชื่อระยะยาว,
Sanctioned Amount limit crossed for {0} {1},ข้ามขีด จำกัด ตามจำนวนที่อนุญาตสำหรับ {0} {1},
Sanctioned Loan Amount already exists for {0} against company {1},จำนวนเงินกู้ที่ถูกลงโทษมีอยู่แล้วสำหรับ {0} กับ บริษัท {1},
Valid From Time must be lesser than Valid Upto Time.,ใช้งานได้จากเวลาจะต้องน้อยกว่าเวลาที่ใช้ได้ไม่เกิน,
Loan Amount is mandatory,จำนวนเงินกู้เป็นสิ่งจำเป็น,
Loan amount is mandatory,จำนวนเงินกู้เป็นสิ่งจำเป็น,
No valid Loan Security Price found for {0},ไม่พบราคาหลักประกันเงินกู้ที่ถูกต้องสำหรับ {0},
Loan Account and Payment Account cannot be same,บัญชีเงินกู้และบัญชีการชำระเงินต้องไม่เหมือนกัน,
Loan Security Pledge can only be created for secured loans,การจำนำความปลอดภัยของเงินกู้สามารถสร้างได้สำหรับเงินกู้ที่มีหลักประกันเท่านั้น,
Applicant Name,ชื่อผู้ยื่นคำขอ,
Member,สมาชิก,
Partially Disbursed,การเบิกจ่ายบางส่วน,
Loan Closure Requested,ขอปิดสินเชื่อ,
Loan Details,รายละเอียดเงินกู้,
Loan Type,ประเภทเงินกู้,
Loan Amount,การกู้ยืมเงิน,
Is Secured Loan,สินเชื่อที่มีหลักประกัน,
Rate of Interest (%) / Year,อัตราดอกเบี้ย (%) / ปี,
Disbursement Date,วันที่เบิกจ่าย,
Disbursed Amount,จำนวนเงินที่เบิกจ่าย,
Is Term Loan,เป็นเงินกู้ระยะยาว,
Repayment Method,วิธีการชำระหนี้,
Repay Fixed Amount per Period,ชำระคืนจำนวนคงที่ต่อปีระยะเวลา,
Repay Over Number of Periods,ชำระคืนกว่าจำนวนงวด,
Repayment Period in Months,ระยะเวลาชำระหนี้ในเดือน,
Monthly Repayment Amount,จำนวนเงินที่ชำระหนี้รายเดือน,
Repayment Start Date,วันที่เริ่มชำระคืน,
Loan Security Details,รายละเอียดความปลอดภัยสินเชื่อ,
Maximum Loan Value,มูลค่าสินเชื่อสูงสุด,
Account Info,ข้อมูลบัญชี,
Loan Account,บัญชีเงินกู้,
Interest Income Account,บัญชีรายได้ดอกเบี้ย,
Penalty Income Account,บัญชีรายรับค่าปรับ,
Repayment Schedule,กำหนดชำระคืน,
Total Payable Amount,รวมจำนวนเงินที่จ่าย,
Total Principal Paid,เงินต้นรวมที่จ่าย,
Total Interest Payable,ดอกเบี้ยรวมเจ้าหนี้,
Total Amount Paid,จำนวนเงินที่จ่าย,
Loan Manager,ผู้จัดการสินเชื่อ,
Loan Info,ข้อมูลสินเชื่อ,
Rate of Interest,อัตราดอกเบี้ย,
Proposed Pledges,คำมั่นสัญญาที่เสนอ,
Maximum Loan Amount,จำนวนเงินกู้สูงสุด,
Repayment Info,ข้อมูลการชำระหนี้,
Total Payable Interest,รวมดอกเบี้ยเจ้าหนี้,
Against Loan ,ต่อต้านเงินกู้,
Loan Interest Accrual,ดอกเบี้ยค้างรับ,
Amounts,จํานวนเงิน,
Pending Principal Amount,จำนวนเงินต้นที่รออนุมัติ,
