Applicant,ಅರ್ಜಿದಾರ,
Applicant Type,ಅರ್ಜಿದಾರರ ಪ್ರಕಾರ,
Loan Amount cannot exceed Maximum Loan Amount of {0},ಸಾಲದ ಪ್ರಮಾಣ ಗರಿಷ್ಠ ಸಾಲದ ಪ್ರಮಾಣ ಮೀರುವಂತಿಲ್ಲ {0},
Loan Application,ಸಾಲದ ಅರ್ಜಿ,
Loan Management,ಸಾಲ ನಿರ್ವಹಣೆ,
Loan Repayment,ಸಾಲ ಮರುಪಾವತಿ,
Monthly Repayment Amount cannot be greater than Loan Amount,ಮಾಸಿಕ ಮರುಪಾವತಿಯ ಪ್ರಮಾಣ ಸಾಲದ ಪ್ರಮಾಣ ಅಧಿಕವಾಗಿರುತ್ತದೆ ಸಾಧ್ಯವಿಲ್ಲ,
Payable Amount,ಪಾವತಿಸಬೇಕಾದ ಮೊತ್ತ,
Payment Date,ಪಾವತಿ ದಿನಾಂಕ,
Please enter Repayment Periods,ದಯವಿಟ್ಟು ಮರುಪಾವತಿಯ ಅವಧಿಗಳು ನಮೂದಿಸಿ,
Please enter repayment Amount,ದಯವಿಟ್ಟು ಮರುಪಾವತಿ ಪ್ರಮಾಣವನ್ನು ನಮೂದಿಸಿ,
Principal Amount,ಪ್ರಮುಖ ಪ್ರಮಾಣವನ್ನು,
Sanctioned Amount,ಮಂಜೂರಾದ ಹಣದಲ್ಲಿ,
Approved,Approved,
Account {0} does not belong to company {1},ಖಾತೆ {0} ಕಂಪನಿ ಸೇರುವುದಿಲ್ಲ {1},
Add Loan Security,ಸಾಲ ಭದ್ರತೆಯನ್ನು ಸೇರಿಸಿ,
Against Loan,ಸಾಲದ ವಿರುದ್ಧ,
Against Loan:,ಸಾಲದ ವಿರುದ್ಧ:,
Amount paid cannot be zero,ಪಾವತಿಸಿದ ಮೊತ್ತ ಶೂನ್ಯವಾಗಿರಬಾರದು,
Cannot create loan until application is approved,ಅರ್ಜಿಯನ್ನು ಅನುಮೋದಿಸುವವರೆಗೆ ಸಾಲವನ್ನು ರಚಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ,
Loan Amount exceeds maximum loan amount of {0} as per proposed securities,ಪ್ರಸ್ತಾವಿತ ಸೆಕ್ಯೂರಿಟಿಗಳ ಪ್ರಕಾರ ಸಾಲದ ಮೊತ್ತವು ಗರಿಷ್ಠ ಸಾಲದ ಮೊತ್ತವನ್ನು {0 ಮೀರಿದೆ,
Loan Disbursement,ಸಾಲ ವಿತರಣೆ,
Loan Security,ಸಾಲ ಭದ್ರತೆ,
Loan Security Pledge,ಸಾಲ ಭದ್ರತಾ ಪ್ರತಿಜ್ಞೆ,
Loan Security Pledge Created : {0},ಸಾಲ ಭದ್ರತಾ ಪ್ರತಿಜ್ಞೆಯನ್ನು ರಚಿಸಲಾಗಿದೆ: {0},
Loan Security Price,ಸಾಲ ಭದ್ರತಾ ಬೆಲೆ,
Loan Security Price overlapping with {0},ಭದ್ರತಾ ಭದ್ರತಾ ಬೆಲೆ {0 with ನೊಂದಿಗೆ ಅತಿಕ್ರಮಿಸುತ್ತದೆ,
Loan Security Unpledge,ಸಾಲ ಭದ್ರತೆ ಅನ್ಪ್ಲೆಡ್ಜ್,
Loan Security Value,ಸಾಲ ಭದ್ರತಾ ಮೌಲ್ಯ,
Loan amount cannot be greater than {0},ಸಾಲದ ಮೊತ್ತ {0 than ಗಿಂತ ಹೆಚ್ಚಿರಬಾರದು,
Loan is mandatory,ಸಾಲ ಕಡ್ಡಾಯ,
Penalty Amount,ದಂಡದ ಮೊತ್ತ,
Please select Applicant Type first,ದಯವಿಟ್ಟು ಮೊದಲು ಅರ್ಜಿದಾರರ ಪ್ರಕಾರವನ್ನು ಆರಿಸಿ,
Please select Loan Type for company {0},ದಯವಿಟ್ಟು ಕಂಪನಿ {0 for ಗಾಗಿ ಸಾಲ ಪ್ರಕಾರವನ್ನು ಆರಿಸಿ,
Pledge Status,ಪ್ರತಿಜ್ಞೆ ಸ್ಥಿತಿ,
Pledge Time,ಪ್ರತಿಜ್ಞೆ ಸಮಯ,
Proposed Pledges are mandatory for secured Loans,ಸುರಕ್ಷಿತ ಸಾಲಗಳಿಗೆ ಪ್ರಸ್ತಾವಿತ ಪ್ರತಿಜ್ಞೆಗಳು ಕಡ್ಡಾಯವಾಗಿದೆ,
Qty or Amount is mandatroy for loan security,ಸಾಲ ಭದ್ರತೆಗಾಗಿ ಕ್ಯೂಟಿ ಅಥವಾ ಮೊತ್ತವು ಮ್ಯಾಂಡಟ್ರಾಯ್ ಆಗಿದೆ,
Repayment Method is mandatory for term loans,ಟರ್ಮ್ ಸಾಲಗಳಿಗೆ ಮರುಪಾವತಿ ವಿಧಾನ ಕಡ್ಡಾಯವಾಗಿದೆ,
Repayment Start Date is mandatory for term loans,ಅವಧಿ ಸಾಲಗಳಿಗೆ ಮರುಪಾವತಿ ಪ್ರಾರಂಭ ದಿನಾಂಕ ಕಡ್ಡಾಯವಾಗಿದೆ,
