Applicant,Vlagatelj,
Applicant Type,Vrsta vlagatelja,
Loan Amount cannot exceed Maximum Loan Amount of {0},Kredita vrednosti ne sme preseči najvišji možen kredit znesku {0},
Loan Application,Loan Application,
Loan Management,Upravljanje posojil,
Loan Repayment,vračila posojila,
Monthly Repayment Amount cannot be greater than Loan Amount,Mesečni Povračilo Znesek ne sme biti večja od zneska kredita,
Payable Amount,Plačljivi znesek,
Payment Date,Dan plačila,
Please enter Repayment Periods,Vnesite roki odplačevanja,
Please enter repayment Amount,Vnesite odplačevanja Znesek,
Principal Amount,Glavni znesek,
Sanctioned Amount,Sankcionirano Znesek,
Approved,Odobreno,
Account {0} does not belong to company {1},Račun {0} ne pripada družbi {1},
Add Loan Security,Dodaj varnost posojila,
Against Loan,Proti posojilom,
Against Loan:,Proti posojilu:,
Amount paid cannot be zero,Plačani znesek ne sme biti nič,
Cannot create loan until application is approved,"Posojila ni mogoče ustvariti, dokler aplikacija ni odobrena",
Loan Amount exceeds maximum loan amount of {0} as per proposed securities,Znesek posojila presega najvišji znesek posojila {0} glede na predlagane vrednostne papirje,
Loan Disbursement,Izplačilo posojila,
Loan Security,Varnost posojila,
Loan Security Pledge,Zaloga za posojilo,
Loan Security Pledge Created : {0},Izdelano jamstvo za posojilo: {0},
Loan Security Price,Cena zavarovanja posojila,
Loan Security Price overlapping with {0},"Cena zavarovanja posojila, ki se prekriva z {0}",
Loan Security Unpledge,Varnost posojila ni dovoljena,
Loan Security Value,Vrednost zavarovanja posojila,
Loan amount cannot be greater than {0},Znesek posojila ne sme biti večji od {0},
Loan is mandatory,Posojilo je obvezno,
Penalty Amount,Kazenski znesek,
Please select Applicant Type first,Najprej izberite vrsto prosilca,
Please select Loan Type for company {0},Izberite vrsto posojila za podjetje {0},
Pledge Status,Stanje zastave,
Pledge Time,Čas zastave,
Proposed Pledges are mandatory for secured Loans,Predlagane zastave so obvezne za zavarovana posojila,
Qty or Amount is mandatroy for loan security,Količina ali znesek je mandatroy za zavarovanje posojila,
Repayment Method is mandatory for term loans,Način vračila je obvezen za posojila,
Repayment Start Date is mandatory for term loans,Datum začetka poplačila je obvezen za posojila,
Sanctioned Amount limit crossed for {0} {1},Omejena dovoljena količina presežena za {0} {1},
Sanctioned Loan Amount already exists for {0} against company {1},Doseženi znesek posojila že obstaja za {0} proti podjetju {1},
Valid From Time must be lesser than Valid Upto Time.,"Velja od časa, mora biti krajši od veljavnega Upto časa.",
Loan Amount is mandatory,Znesek posojila je obvezen,
Loan amount is mandatory,Znesek posojila je obvezen,
No valid Loan Security Price found for {0},Za {0} ni bila najdena veljavna cena zavarovanja posojila,
Loan Account and Payment Account cannot be same,Posojilni račun in plačilni račun ne moreta biti enaka,
Loan Security Pledge can only be created for secured loans,Obljubo zavarovanja posojila je mogoče ustvariti samo za zavarovana posojila,
Applicant Name,Predlagatelj Ime,
Member,Član,
Partially Disbursed,delno črpanju,
Loan Closure Requested,Zahtevano je zaprtje posojila,
Loan Details,posojilo Podrobnosti,
Loan Type,posojilo Vrsta,
Loan Amount,Znesek posojila,
