Applicant,अर्जदार,
Applicant Type,अर्जदार प्रकार,
Loan Amount cannot exceed Maximum Loan Amount of {0},कर्ज रक्कम कमाल कर्ज रक्कम जास्त असू शकत नाही {0},
Loan Application,कर्ज अर्ज,
Loan Management,कर्ज व्यवस्थापन,
Loan Repayment,कर्जाची परतफेड,
Monthly Repayment Amount cannot be greater than Loan Amount,मासिक परतफेड रक्कम कर्ज रक्कम पेक्षा जास्त असू शकत नाही,
Payable Amount,देय रक्कम,
Payment Date,पगाराची तारीख,
Please enter Repayment Periods,परतफेड कालावधी प्रविष्ट करा,
Please enter repayment Amount,परतफेड रक्कम प्रविष्ट करा,
Principal Amount,मुख्य रक्कम,
Sanctioned Amount,मंजूर रक्कम,
Approved,मंजूर,
Account {0} does not belong to company {1},खाते {0} कंपनी संबंधित नाही {1},
Add Loan Security,कर्ज सुरक्षा जोडा,
Against Loan,कर्जाच्या विरूद्ध,
Against Loan:,कर्जाविरूद्ध:,
Amount paid cannot be zero,देय रक्कम शून्य असू शकत नाही,
Cannot create loan until application is approved,अर्ज मंजूर होईपर्यंत कर्ज तयार करू शकत नाही,
Loan Amount exceeds maximum loan amount of {0} as per proposed securities,प्रस्तावित सिक्युरिटीजनुसार कर्जाची रक्कम कमाल कर्जाची रक्कम {0 ce पेक्षा जास्त आहे,
Loan Disbursement,कर्ज वितरण,
Loan Security,कर्ज सुरक्षा,
Loan Security Pledge,कर्ज सुरक्षा तारण,
Loan Security Pledge Created : {0},कर्ज सुरक्षिततेची प्रतिज्ञा तयार केली: {0},
Loan Security Price,कर्ज सुरक्षा किंमत,
Loan Security Price overlapping with {0},कर्ज सुरक्षा किंमत {0 with सह आच्छादित,
Loan Security Unpledge,कर्ज सुरक्षा Unp प्ले,
Loan Security Value,कर्जाची सुरक्षा मूल्य,
Loan amount cannot be greater than {0},कर्जाची रक्कम {0} पेक्षा जास्त असू शकत नाही,
Loan is mandatory,कर्ज अनिवार्य आहे,
Penalty Amount,दंड रक्कम,
Please select Applicant Type first,कृपया प्रथम अर्जदार प्रकार निवडा,
Please select Loan Type for company {0},कृपया कंपनीसाठी कर्जाचे प्रकार निवडा Type 0,
Pledge Status,तारण स्थिती,
Pledge Time,तारण वेळ,
Proposed Pledges are mandatory for secured Loans,सुरक्षित कर्जासाठी प्रस्तावित प्रतिज्ञा अनिवार्य आहेत,
Qty or Amount is mandatroy for loan security,कर्जाच्या रकमेसाठी क्वाटी किंवा रकम ही मॅनडॅट्रॉय आहे,
Repayment Method is mandatory for term loans,मुदतीच्या कर्जासाठी परतफेड करण्याची पद्धत अनिवार्य आहे,
Repayment Start Date is mandatory for term loans,मुदतीच्या कर्जासाठी परतफेड सुरू करण्याची तारीख अनिवार्य आहे,
Sanctioned Amount limit crossed for {0} {1},मंजूर रकमेची मर्यादा} 0} {1 for साठी ओलांडली,
Sanctioned Loan Amount already exists for {0} against company {1},कंपनी} 1} विरूद्ध Lo 0 for साठी मंजूर कर्ज रक्कम आधीपासून विद्यमान आहे,
Valid From Time must be lesser than Valid Upto Time.,वैध वेळेपासून वैध वेळेपेक्षा कमी असणे आवश्यक आहे.,
Loan Amount is mandatory,कर्जाची रक्कम अनिवार्य आहे,
Loan amount is mandatory,कर्जाची रक्कम अनिवार्य आहे,
No valid Loan Security Price found for {0},Security 0 for साठी कोणतीही वैध कर्जाची सुरक्षा किंमत आढळली नाही,
Loan Account and Payment Account cannot be same,कर्ज खाते आणि देयक खाते एकसारखे असू शकत नाही,
Loan Security Pledge can only be created for secured loans,कर्जाची सुरक्षा प्रतिज्ञा केवळ सुरक्षित कर्जासाठी केली जाऊ शकते,
Applicant Name,अर्जदाराचे नाव,
Member,सदस्य,
Partially Disbursed,अंशत: वाटप,
Loan Closure Requested,कर्ज बंद करण्याची विनंती केली,
Loan Details,कर्ज तपशील,
Loan Type,कर्ज प्रकार,
Loan Amount,कर्ज रक्कम,
Is Secured Loan,सुरक्षित कर्ज आहे,
Rate of Interest (%) / Year,व्याज (%) / वर्ष दर,
Disbursement Date,खर्च तारीख,
Disbursed Amount,वितरित रक्कम,
Is Term Loan,टर्म लोन आहे,
Repayment Method,परतफेड पद्धत,
Repay Fixed Amount per Period,प्रति कालावधी मुदत रक्कम परतफेड,
Repay Over Number of Periods,"कालावधी, म्हणजे क्रमांक परत फेड करा",
Repayment Period in Months,महिने कर्जफेड कालावधी,
Monthly Repayment Amount,मासिक परतफेड रक्कम,
Repayment Start Date,परतफेड प्रारंभ तारीख,
Loan Security Details,कर्जाची सुरक्षा तपशील,
Maximum Loan Value,कमाल कर्ज मूल्य,
Account Info,खात्याची माहिती,
Loan Account,कर्ज खाते,
Interest Income Account,व्याज उत्पन्न खाते,
Penalty Income Account,दंड उत्पन्न खाते,
Repayment Schedule,परतफेड वेळापत्रकाच्या,
Total Payable Amount,एकूण देय रक्कम,
Total Principal Paid,एकूण प्राचार्य दिले,
Total Interest Payable,देय एकूण व्याज,
Total Amount Paid,देय एकूण रक्कम,
Loan Manager,कर्ज व्यवस्थापक,
Loan Info,कर्ज माहिती,
Rate of Interest,व्याज दर,
Proposed Pledges,प्रस्तावित प्रतिज्ञा,
Maximum Loan Amount,कमाल कर्ज रक्कम,
Repayment Info,परतफेड माहिती,
Total Payable Interest,एकूण व्याज देय,
Against Loan ,कर्जाच्या विरूद्ध,
Loan Interest Accrual,कर्ज व्याज जमा,
Amounts,रक्कम,
Pending Principal Amount,प्रलंबित रक्कम,
Payable Principal Amount,देय प्रधान रक्कम,
Paid Principal Amount,देय प्रधान रक्कम,
Paid Interest Amount,देय व्याज रक्कम,
Process Loan Interest Accrual,प्रक्रिया कर्ज व्याज जमा,
Repayment Schedule Name,परतफेड वेळापत्रक,
Payment Details,भरणा माहिती,
Interest Payable,व्याज देय,
Amount Paid,अदा केलेली रक्कम,
Principal Amount Paid,मुख्य रक्कम दिली,
Repayment Details,परतफेड तपशील,
Loan Repayment Detail,कर्जाची परतफेड तपशील,
Loan Security Name,कर्जाचे सुरक्षा नाव,
Unit Of Measure,मोजण्याचे एकक,
Loan Security Code,कर्ज सुरक्षा कोड,
Loan Security Type,कर्ज सुरक्षा प्रकार,
Haircut %,केशरचना%,
Loan  Details,कर्जाचा तपशील,
Unpledged,अप्रमाणित,
Pledged,तारण ठेवले,
Partially Pledged,अर्धवट तारण ठेवले,
Securities,सिक्युरिटीज,
Total Security Value,एकूण सुरक्षा मूल्य,
Loan Security Shortfall,कर्ज सुरक्षा कमतरता,
Loan ,कर्ज,
Shortfall Time,कमी वेळ,
America/New_York,अमेरिका / न्यूयॉर्क,
Shortfall Amount,उणीव रक्कम,
Security Value ,सुरक्षा मूल्य,
Process Loan Security Shortfall,प्रक्रिया कर्ज सुरक्षा कमतरता,
Loan To Value Ratio,कर्जाचे मूल्य प्रमाण,
Unpledge Time,अप्रत्याशित वेळ,
Loan Name,कर्ज नाव,
Penalty Interest Rate (%) Per Day,दंड व्याज दर (%) दर दिवशी,
Penalty Interest Rate is levied on the pending interest amount on a daily basis in case of delayed repayment ,विलंब परतफेड झाल्यास दररोज प्रलंबित व्याज रकमेवर दंड व्याज दर आकारला जातो,
Grace Period in Days,दिवसांमध्ये ग्रेस पीरियड,
No. of days from due date until which penalty won't be charged in case of delay in loan repayment,कर्जाची परतफेड करण्यास विलंब झाल्यास देय तारखेपासून किती दिवस दंड आकारला जाणार नाही?,
Pledge,प्रतिज्ञा,
Post Haircut Amount,केशरचनानंतरची रक्कम,
Process Type,प्रक्रिया प्रकार,
Update Time,अद्यतनित वेळ,
Proposed Pledge,प्रस्तावित प्रतिज्ञा,
Total Payment,एकूण भरणा,
Balance Loan Amount,शिल्लक कर्ज रक्कम,
Is Accrued,जमा आहे,
Sanctioned Loan Amount,मंजूर कर्जाची रक्कम,
Sanctioned Amount Limit,मंजूर रक्कम मर्यादा,
Unpledge,न कबूल करा,
Haircut,केशरचना,
Current Value,वर्तमान मूल्य,
Loan Repayment and Closure,कर्जाची परतफेड आणि बंद,
Loan Security Status,कर्ज सुरक्षा स्थिती,
Disbursement Details,वितरणाचा तपशील,
Reference No,संदर्भ क्रमांक,
Haircut percentage is the percentage difference between market value of the Loan Security and the value ascribed to that Loan Security when used as collateral for that loan.,केशभूषा टक्केवारी म्हणजे कर्जाची जमानत म्हणून वापरली जाणारी कर्जाची सुरक्षा किंमत आणि त्या कर्जाच्या सुरक्षिततेस दिलेल्या मूल्यांमधील टक्केवारीतील फरक.,
Loan To Value Ratio expresses the ratio of the loan amount to the value of the security pledged. A loan security shortfall will be triggered if this falls below the specified value for any loan ,लोन टू व्हॅल्यू रेश्यो तारण ठेवलेल्या सिक्युरिटीजच्या कर्जाच्या रकमेचे प्रमाण व्यक्त करते. जर हे कोणत्याही कर्जाच्या निर्दिष्ट मूल्यापेक्षा कमी झाले तर कर्जाची सुरक्षा कमतरता निर्माण होईल,
Loan Security {0} added multiple times,कर्ज सुरक्षा {0} अनेक वेळा जोडली,
Loan Securities with different LTV ratio cannot be pledged against one loan,एका एलटीव्ही रेशोसह वेगवेगळ्या कर्ज सिक्युरिटीज एका कर्जावर तारण ठेवू शकत नाही,
Qty or Amount is mandatory for loan security!,कर्जाच्या सुरक्षिततेसाठी रक्कम किंवा रक्कम अनिवार्य आहे!,
Only submittted unpledge requests can be approved,केवळ सबमिट केलेल्या अनप्लेज विनंत्यांना मंजूर केले जाऊ शकते,
Interest Amount or Principal Amount is mandatory,व्याज रक्कम किंवा मूळ रक्कम अनिवार्य आहे,
Disbursed Amount cannot be greater than {0},वितरित केलेली रक्कम {0 than पेक्षा जास्त असू शकत नाही,
Row {0}: Loan Security {1} added multiple times,पंक्ती {0}: कर्ज सुरक्षा {1 multiple अनेक वेळा जोडली,
