Applicant,አመልካች,
Applicant Type,የአመልካች ዓይነት,
Loan Amount cannot exceed Maximum Loan Amount of {0},የብድር መጠን ከፍተኛ የብድር መጠን መብለጥ አይችልም {0},
Loan Application,የብድር ማመልከቻ,
Loan Management,የብድር አስተዳደር,
Loan Repayment,ብድር ብድር መክፈል,
Monthly Repayment Amount cannot be greater than Loan Amount,ወርሃዊ የሚያየን መጠን ብድር መጠን በላይ ሊሆን አይችልም,
Payable Amount,የሚከፈል መጠን,
Payment Date,የክፍያ ቀን,
Please enter Repayment Periods,የሚያየን ክፍለ ጊዜዎች ያስገቡ,
Please enter repayment Amount,ብድር መክፈል መጠን ያስገቡ,
Principal Amount,ዋና ዋና መጠን,
Sanctioned Amount,ማዕቀብ መጠን,
Approved,ጸድቋል,
Account {0} does not belong to company {1},መለያ {0} ኩባንያ የእርሱ ወገን አይደለም {1},
Add Loan Security,የብድር ደህንነት ያክሉ,
Against Loan,በብድር ላይ,
Against Loan:,በብድር ላይ:,
Amount paid cannot be zero,የተከፈለበት መጠን ዜሮ ሊሆን አይችልም,
Cannot create loan until application is approved,ትግበራ እስኪፀድቅ ድረስ ብድር መፍጠር አይቻልም,
Loan Amount exceeds maximum loan amount of {0} as per proposed securities,የብድር መጠን ከታቀዱት ዋስትናዎች አንጻር ከሚፈቀደው ከፍተኛ የብድር መጠን ከ {0} ይበልጣል,
Loan Disbursement,የብድር ክፍያ,
Loan Security,የብድር ደህንነት,
Loan Security Pledge,የብድር ዋስትና ቃል,
Loan Security Pledge Created : {0},የብድር ዋስትና ቃል ተፈጥረዋል: {0},
Loan Security Price,የብድር ደህንነት ዋጋ,
Loan Security Price overlapping with {0},የብድር ደህንነት ዋጋ ከ {0} ጋር መደራረብ,
Loan Security Unpledge,የብድር ደህንነት ማራገፊያ,
Loan Security Value,የብድር ደህንነት እሴት,
Loan amount cannot be greater than {0},የብድር መጠን ከ {0} መብለጥ አይችልም,
Loan is mandatory,ብድር ግዴታ ነው,
Penalty Amount,የቅጣት መጠን,
Please select Applicant Type first,እባክዎ መጀመሪያ የአመልካች ዓይነት ይምረጡ,
Please select Loan Type for company {0},እባክዎን ለድርጅት የብድር አይነት ይምረጡ {0},
Pledge Status,የዋስትና ሁኔታ,
Pledge Time,የዋስትና ጊዜ,
Proposed Pledges are mandatory for secured Loans,የታቀደው ቃል ኪዳኖች አስተማማኝ ዋስትና ላላቸው ብድሮች አስገዳጅ ናቸው,
Qty or Amount is mandatroy for loan security,ጫን ወይም መጠን ለድርድር ብድር ዋስትና ግዴታ ነው,
Repayment Method is mandatory for term loans,የመክፈያ ዘዴ ለጊዜ ብድሮች አስገዳጅ ነው,
Repayment Start Date is mandatory for term loans,የመክፈያ መጀመሪያ ቀን ለአበዳሪ ብድሮች አስገዳጅ ነው,
Sanctioned Amount limit crossed for {0} {1},ለ {0} {1} የታገደ የገንዘብ መጠን ተገድቧል,
Sanctioned Loan Amount already exists for {0} against company {1},የተጣራ የብድር መጠን ቀድሞውኑ ከድርጅት {1} ጋር {0},
Valid From Time must be lesser than Valid Upto Time.,ከጊዜ ጊዜ ልክ የሆነ ከሚተገበር የቶቶ ሰዓት ያነሰ መሆን አለበት።,
Loan Amount is mandatory,የብድር መጠን አስገዳጅ ነው,
Loan amount is mandatory,የብድር መጠን አስገዳጅ ነው,
No valid Loan Security Price found for {0},ለ {0} የሚሰራ የብድር ዋስትና ዋጋ አልተገኘም,
Loan Account and Payment Account cannot be same,የብድር ሂሳብ እና የክፍያ ሂሳብ አንድ ሊሆኑ አይችሉም,
Loan Security Pledge can only be created for secured loans,የብድር ዋስትና ቃል ኪዳን ሊፈጠር የሚችለው ዋስትና ላላቸው ብድሮች ብቻ ነው,
Applicant Name,የአመልካች ስም,
Member,አባል,
Partially Disbursed,በከፊል በመገኘቱ,
Loan Closure Requested,የብድር መዝጊያ ተጠይቋል,
Loan Details,ብድር ዝርዝሮች,
Loan Type,የብድር አይነት,
Loan Amount,የብድር መጠን,
Is Secured Loan,ደህንነቱ የተጠበቀ ብድር ነው,
Rate of Interest (%) / Year,በፍላጎት ላይ (%) / የዓመቱ ይስጡት,
Disbursement Date,ከተዛወሩ ቀን,
Disbursed Amount,የተከፋፈለ መጠን,
Is Term Loan,የጊዜ ብድር ነው,
Repayment Method,ብድር መክፈል ስልት,
Repay Fixed Amount per Period,ክፍለ ጊዜ በአንድ ቋሚ መጠን ብድራትን,
Repay Over Number of Periods,ጊዜዎች በላይ ቁጥር ብድራትን,
Repayment Period in Months,ወራት ውስጥ ብድር መክፈል ክፍለ ጊዜ,
Monthly Repayment Amount,ወርሃዊ የሚያየን መጠን,
Repayment Start Date,የክፍያ ቀን ጅምር,
Loan Security Details,የብድር ደህንነት ዝርዝሮች,
Maximum Loan Value,ከፍተኛ የብድር ዋጋ,
Account Info,የመለያ መረጃ,
Loan Account,የብድር መለያን,
Interest Income Account,የወለድ ገቢ መለያ,
Penalty Income Account,የቅጣት ገቢ ሂሳብ,
Repayment Schedule,ብድር መክፈል ፕሮግራም,
Total Payable Amount,ጠቅላላ የሚከፈል መጠን,
Total Principal Paid,ጠቅላላ ዋና ክፍያ ተከፍሏል,
Total Interest Payable,ተከፋይ ጠቅላላ የወለድ,
Total Amount Paid,ጠቅላላ መጠን የተከፈለ,
Loan Manager,የብድር አስተዳዳሪ,
Loan Info,ብድር መረጃ,
Rate of Interest,የወለድ ተመን,
Proposed Pledges,የታቀደ ቃል,
Maximum Loan Amount,ከፍተኛ የብድር መጠን,
Repayment Info,ብድር መክፈል መረጃ,
Total Payable Interest,ጠቅላላ የሚከፈል የወለድ,
Against Loan ,በብድር ላይ,
Loan Interest Accrual,የብድር ወለድ ክፍያ,
Amounts,መጠን,
Pending Principal Amount,በመጠባበቅ ላይ ያለ ዋና ገንዘብ መጠን,
Payable Principal Amount,የሚከፈል ፕሪሚየም ገንዘብ መጠን,
Paid Principal Amount,የተከፈለበት የዋና ገንዘብ መጠን,
Paid Interest Amount,የተከፈለ የወለድ መጠን,
Process Loan Interest Accrual,የሂሳብ ብድር የወለድ ሂሳብ,
Repayment Schedule Name,የክፍያ መርሃ ግብር ስም,
Payment Details,የክፍያ ዝርዝሮች,
Interest Payable,የወለድ ክፍያ,
Amount Paid,መጠን የሚከፈልበት,
Principal Amount Paid,የዋና ገንዘብ ክፍያ ተከፍሏል,
Repayment Details,የክፍያ ዝርዝሮች,
Loan Repayment Detail,የብድር ክፍያ ዝርዝር,
Loan Security Name,የብድር ደህንነት ስም,
Unit Of Measure,የመለኪያ አሃድ,
Loan Security Code,የብድር ደህንነት ኮድ,
Loan Security Type,የብድር ደህንነት አይነት,
Haircut %,የፀጉር ቀለም%,
