Applicant,Solicitant,
Applicant Type,Tipul solicitantului,
Loan Amount cannot exceed Maximum Loan Amount of {0},Suma creditului nu poate depăși valoarea maximă a împrumutului de {0},
Loan Application,Cerere de împrumut,
Loan Management,Managementul împrumuturilor,
Loan Repayment,Rambursare a creditului,
Monthly Repayment Amount cannot be greater than Loan Amount,Rambursarea lunară Suma nu poate fi mai mare decât Suma creditului,
Payable Amount,Sumă plătibilă,
Payment Date,Data de plată,
Please enter Repayment Periods,Vă rugăm să introduceți perioada de rambursare,
Please enter repayment Amount,Vă rugăm să introduceți Suma de rambursare,
Principal Amount,Sumă principală,
Sanctioned Amount,Sancționate Suma,
Approved,Aprobat,
Account {0} does not belong to company {1},Contul {0} nu aparține companiei {1},
Add Loan Security,Adăugați securitatea împrumutului,
Against Loan,Contra împrumutului,
Against Loan:,Împrumut contra,
Amount paid cannot be zero,Suma plătită nu poate fi zero,
Cannot create loan until application is approved,Nu se poate crea împrumut până la aprobarea cererii,
Loan Amount exceeds maximum loan amount of {0} as per proposed securities,Suma împrumutului depășește valoarea maximă a împrumutului de {0} conform valorilor mobiliare propuse,
Loan Disbursement,Decontarea împrumutului,
Loan Security,Securitatea împrumutului,
Loan Security Pledge,Gaj de securitate pentru împrumuturi,
Loan Security Pledge Created : {0},Creditul de securitate al împrumutului creat: {0},
Loan Security Price,Prețul securității împrumutului,
Loan Security Price overlapping with {0},Prețul securității împrumutului care se suprapune cu {0},
Loan Security Unpledge,Unplingge de securitate a împrumutului,
Loan Security Value,Valoarea securității împrumutului,
Loan amount cannot be greater than {0},Valoarea împrumutului nu poate fi mai mare de {0},
Loan is mandatory,Împrumutul este obligatoriu,
Penalty Amount,Suma pedepsei,
Please select Applicant Type first,Vă rugăm să selectați mai întâi tipul de solicitant,
Please select Loan Type for company {0},Vă rugăm să selectați Tip de împrumut pentru companie {0},
Pledge Status,Starea gajului,
Pledge Time,Timp de gaj,
Proposed Pledges are mandatory for secured Loans,Promisiunile propuse sunt obligatorii pentru împrumuturile garantate,
Qty or Amount is mandatroy for loan security,Cantitatea sau suma este mandatroy pentru securitatea împrumutului,
Repayment Method is mandatory for term loans,Metoda de rambursare este obligatorie pentru împrumuturile la termen,
Repayment Start Date is mandatory for term loans,Data de începere a rambursării este obligatorie pentru împrumuturile la termen,
Sanctioned Amount limit crossed for {0} {1},Limita sumei sancționate depășită pentru {0} {1},
Sanctioned Loan Amount already exists for {0} against company {1},Suma de împrumut sancționat există deja pentru {0} față de compania {1},
Valid From Time must be lesser than Valid Upto Time.,Valid From Time trebuie să fie mai mic decât Valid Upto Time.,
Loan Amount is mandatory,Suma împrumutului este obligatorie,
Loan amount is mandatory,Suma împrumutului este obligatorie,
No valid Loan Security Price found for {0},Nu s-a găsit un preț valid de securitate a împrumutului pentru {0},
Loan Account and Payment Account cannot be same,Contul de împrumut și Contul de plată nu pot fi aceleași,
Loan Security Pledge can only be created for secured loans,Garanția de securitate a împrumutului poate fi creată numai pentru împrumuturile garantate,
Applicant Name,Nume solicitant,
Member,Membru,
Partially Disbursed,parţial Se eliberează,
Loan Closure Requested,Solicitare de închidere a împrumutului,
Loan Details,Creditul Detalii,
Loan Type,Tip credit,
Loan Amount,Sumă împrumutată,
Is Secured Loan,Este împrumut garantat,
Rate of Interest (%) / Year,Rata dobânzii (%) / An,
Disbursement Date,debursare,
Disbursed Amount,Suma plătită,
Is Term Loan,Este împrumut pe termen,
Repayment Method,Metoda de rambursare,
Repay Fixed Amount per Period,Rambursa Suma fixă pentru fiecare perioadă,
Repay Over Number of Periods,Rambursa Peste Număr de Perioade,
Repayment Period in Months,Rambursarea Perioada în luni,
Monthly Repayment Amount,Suma de rambursare lunar,
Repayment Start Date,Data de începere a rambursării,
Loan Security Details,Detalii privind securitatea împrumutului,
Maximum Loan Value,Valoarea maximă a împrumutului,
Account Info,Informaţii cont,
Loan Account,Contul împrumutului,
Interest Income Account,Contul Interes Venit,
Penalty Income Account,Cont de venituri din penalități,
Repayment Schedule,rambursare Program,
Total Payable Amount,Suma totală de plată,
