Applicant,અરજદાર,
Applicant Type,અરજદારનો પ્રકાર,
Loan Amount cannot exceed Maximum Loan Amount of {0},લોન રકમ મહત્તમ લોન રકમ કરતાં વધી શકે છે {0},
Loan Application,લોન અરજી,
Loan Management,લોન મેનેજમેન્ટ,
Loan Repayment,લોન ચુકવણી,
Monthly Repayment Amount cannot be greater than Loan Amount,માસિક ચુકવણી રકમ લોન રકમ કરતાં વધારે ન હોઈ શકે,
Payable Amount,ચૂકવવાપાત્ર રકમ,
Payment Date,ચુકવણીની તારીખ,
Please enter Repayment Periods,ચુકવણી કાળ દાખલ કરો,
Please enter repayment Amount,ચુકવણી રકમ દાખલ કરો,
Principal Amount,મુખ્ય રકમ,
Sanctioned Amount,મંજુર રકમ,
Approved,મંજૂર,
Account {0} does not belong to company {1},એકાઉન્ટ {0} કંપની ને અનુલક્ષતું નથી {1},
Add Loan Security,લોન સુરક્ષા ઉમેરો,
Against Loan,લોનની સામે,
Against Loan:,લોન સામે:,
Amount paid cannot be zero,ચૂકવેલ રકમ શૂન્ય હોઈ શકતી નથી,
Cannot create loan until application is approved,એપ્લિકેશન મંજૂર થાય ત્યાં સુધી લોન બનાવી શકાતી નથી,
Loan Amount exceeds maximum loan amount of {0} as per proposed securities,સૂચિત સિક્યોરિટીઝ અનુસાર લોનની રકમ loan 0 maximum ની મહત્તમ લોનની રકમ કરતાં વધી ગઈ છે,
Loan Disbursement,લોન વિતરણ,
Loan Security,લોન સુરક્ષા,
Loan Security Pledge,લોન સુરક્ષા પ્રતિજ્ .ા,
Loan Security Pledge Created : {0},લોન સુરક્ષા પ્રતિજ્ Creા બનાવેલ: {0},
Loan Security Price,લોન સુરક્ષા કિંમત,
Loan Security Price overlapping with {0},લોન સુરક્ષા કિંમત {0 an સાથે ઓવરલેપિંગ,
Loan Security Unpledge,લોન સુરક્ષા અનપ્લેજ,
Loan Security Value,લોન સુરક્ષા મૂલ્ય,
Loan amount cannot be greater than {0},લોનની રકમ {0 than કરતા વધારે ન હોઈ શકે,
Loan is mandatory,લોન ફરજિયાત છે,
Penalty Amount,પેનલ્ટી રકમ,
Please select Applicant Type first,કૃપા કરીને પહેલા અરજદાર પ્રકાર પસંદ કરો,
Please select Loan Type for company {0},કૃપા કરી કંપની Lo 0} માટે લોનનો પ્રકાર પસંદ કરો,
Pledge Status,પ્રતિજ્ Statusાની સ્થિતિ,
Pledge Time,પ્રતિજ્ Timeા સમય,
Proposed Pledges are mandatory for secured Loans,સુરક્ષિત લોન માટે સૂચિત વચનો ફરજિયાત છે,
Qty or Amount is mandatroy for loan security,લોન સિક્યુરિટી માટે ક્વોટી અથવા એમાઉન્ટ મેન્ડેટ્રોય છે,
Repayment Method is mandatory for term loans,ટર્મ લોન માટે ચુકવણીની પદ્ધતિ ફરજિયાત છે,
Repayment Start Date is mandatory for term loans,ટર્મ લોન માટે ચુકવણીની શરૂઆત તારીખ ફરજિયાત છે,
Sanctioned Amount limit crossed for {0} {1},મંજૂરી રકમની મર્યાદા {0} {1} માટે ઓળંગી ગઈ,
Sanctioned Loan Amount already exists for {0} against company {1},કંપની {1} સામે Lo 0 for માટે મંજૂર લોનની રકમ પહેલાથી અસ્તિત્વમાં છે,
Valid From Time must be lesser than Valid Upto Time.,માન્યથી ભાવ સમય સુધી માન્ય કરતા ઓછા હોવા જોઈએ.,
Loan Amount is mandatory,લોનની રકમ ફરજિયાત છે,
Loan amount is mandatory,લોનની રકમ ફરજિયાત છે,
No valid Loan Security Price found for {0},Valid 0 for માટે કોઈ માન્ય લોન સુરક્ષા કિંમત મળી નથી,
Loan Account and Payment Account cannot be same,લોન એકાઉન્ટ અને ચુકવણી એકાઉન્ટ સમાન હોઇ શકે નહીં,
Loan Security Pledge can only be created for secured loans,સુરક્ષિત લોન માટે જ લોન સિક્યુરિટી પ્લેજ બનાવી શકાય છે,
Applicant Name,અરજદારનું નામ,
Member,સભ્ય,
