Applicant,விண்ணப்பதாரர்,
Applicant Type,விண்ணப்பதாரர் வகை,
Loan Amount cannot exceed Maximum Loan Amount of {0},கடன் தொகை அதிகபட்ச கடன் தொகை தாண்ட முடியாது {0},
Loan Application,கடன் விண்ணப்பம்,
Loan Management,கடன் மேலாண்மை,
Loan Repayment,கடனை திறம்பசெலுத்து,
Monthly Repayment Amount cannot be greater than Loan Amount,மாதாந்திர கட்டுந்தொகை கடன் தொகை அதிகமாக இருக்கக் கூடாது முடியும்,
Payable Amount,செலுத்த வேண்டிய தொகை,
Payment Date,கட்டணம் தேதி,
Please enter Repayment Periods,தயவு செய்து திரும்பச் செலுத்துதல் பீரியட்ஸ் நுழைய,
Please enter repayment Amount,தயவு செய்து கடனைத் திரும்பச் செலுத்தும் தொகை நுழைய,
Principal Amount,அசல் தொகை,
Sanctioned Amount,ஒப்புதல் தொகை,
Approved,ஏற்பளிக்கப்பட்ட,
Account {0} does not belong to company {1},கணக்கு {0} நிறுவனத்திற்கு சொந்தமானது இல்லை {1},
Add Loan Security,கடன் பாதுகாப்பைச் சேர்க்கவும்,
Against Loan,கடனுக்கு எதிராக,
Against Loan:,கடனுக்கு எதிராக:,
Amount paid cannot be zero,செலுத்தப்பட்ட தொகை பூஜ்ஜியமாக இருக்க முடியாது,
Cannot create loan until application is approved,விண்ணப்பம் அங்கீகரிக்கப்படும் வரை கடனை உருவாக்க முடியாது,
Loan Amount exceeds maximum loan amount of {0} as per proposed securities,முன்மொழியப்பட்ட பத்திரங்களின்படி கடன் தொகை அதிகபட்ச கடன் தொகையான {0 ஐ விட அதிகமாக உள்ளது,
Loan Disbursement,கடன் வழங்கல்,
Loan Security,கடன் பாதுகாப்பு,
Loan Security Pledge,கடன் பாதுகாப்பு உறுதிமொழி,
Loan Security Pledge Created : {0},கடன் பாதுகாப்பு உறுதிமொழி உருவாக்கப்பட்டது: {0},
Loan Security Price,கடன் பாதுகாப்பு விலை,
Loan Security Price overlapping with {0},பாதுகாப்பு பாதுகாப்பு விலை {0 with உடன் ஒன்றுடன் ஒன்று,
Loan Security Unpledge,கடன் பாதுகாப்பு நீக்குதல்,
Loan Security Value,கடன் பாதுகாப்பு மதிப்பு,
Loan amount cannot be greater than {0},கடன் தொகை {0 than ஐ விட அதிகமாக இருக்கக்கூடாது,
Loan is mandatory,கடன் கட்டாயமாகும்,
Penalty Amount,அபராதத் தொகை,
Please select Applicant Type first,முதலில் விண்ணப்பதாரர் வகையைத் தேர்ந்தெடுக்கவும்,
Please select Loan Type for company {0},தயவுசெய்து company 0 company நிறுவனத்திற்கான கடன் வகையைத் தேர்ந்தெடுக்கவும்,
Pledge Status,உறுதிமொழி நிலை,
Pledge Time,உறுதிமொழி நேரம்,
Proposed Pledges are mandatory for secured Loans,பாதுகாக்கப்பட்ட கடன்களுக்கு முன்மொழியப்பட்ட உறுதிமொழிகள் கட்டாயமாகும்,
Qty or Amount is mandatroy for loan security,கடன் பாதுகாப்புக்கான அளவு அல்லது தொகை மாண்டட்ராய் ஆகும்,
Repayment Method is mandatory for term loans,கால கடன்களுக்கு திருப்பிச் செலுத்தும் முறை கட்டாயமாகும்,
Repayment Start Date is mandatory for term loans,கால கடன்களுக்கு திருப்பிச் செலுத்தும் தொடக்க தேதி கட்டாயமாகும்,
Sanctioned Amount limit crossed for {0} {1},அனுமதிக்கப்பட்ட தொகை வரம்பு {0} {1 for க்கு தாண்டியது,
Sanctioned Loan Amount already exists for {0} against company {1},அனுமதிக்கப்பட்ட கடன் தொகை ஏற்கனவே company 0 company நிறுவனத்திற்கு எதிராக {0 for க்கு உள்ளது,
Valid From Time must be lesser than Valid Upto Time.,செல்லுபடியாகும் நேரம் செல்லுபடியாகும் நேரத்தை விட குறைவாக இருக்க வேண்டும்.,
Loan Amount is mandatory,கடன் தொகை கட்டாயமாகும்,
Loan amount is mandatory,கடன் தொகை கட்டாயமாகும்,
No valid Loan Security Price found for {0},Loan 0 for க்கு செல்லுபடியாகும் கடன் பாதுகாப்பு விலை எதுவும் கிடைக்கவில்லை,
Loan Account and Payment Account cannot be same,கடன் கணக்கு மற்றும் கொடுப்பனவு கணக்கு ஒரே மாதிரியாக இருக்க முடியாது,
Loan Security Pledge can only be created for secured loans,பாதுகாப்பான கடன்களுக்காக மட்டுமே கடன் பாதுகாப்பு உறுதிமொழியை உருவாக்க முடியும்,
Applicant Name,விண்ணப்பதாரர் பெயர்,
Member,உறுப்பினர்,
Partially Disbursed,பகுதியளவு செலவிட்டு,
Loan Closure Requested,கடன் மூடல் கோரப்பட்டது,
Loan Details,கடன் விவரங்கள்,
Loan Type,கடன் வகை,
Loan Amount,கடன்தொகை,
Is Secured Loan,பாதுகாப்பான கடன்,
Rate of Interest (%) / Year,வட்டி (%) / ஆண்டின் விகிதம்,
Disbursement Date,இரு வாரங்கள் முடிவதற்குள் தேதி,
Disbursed Amount,வழங்கப்பட்ட தொகை,
Is Term Loan,கால கடன்,
Repayment Method,திரும்பச் செலுத்துதல் முறை,
Repay Fixed Amount per Period,காலம் ஒன்றுக்கு நிலையான தொகை திருப்பி,
Repay Over Number of Periods,திருப்பி பாடவேளைகள் ஓவர் எண்,
Repayment Period in Months,மாதங்களில் கடனை திருப்பி செலுத்தும் காலம்,
Monthly Repayment Amount,மாதாந்திர கட்டுந்தொகை,
Repayment Start Date,திரும்பத் திரும்பத் திரும்ப தேதி,
Loan Security Details,கடன் பாதுகாப்பு விவரங்கள்,
Maximum Loan Value,அதிகபட்ச கடன் மதிப்பு,
Account Info,கணக்கு தகவல்,
Loan Account,கடன் கணக்கு,
Interest Income Account,வட்டி வருமான கணக்கு,
Penalty Income Account,அபராதம் வருமான கணக்கு,
Repayment Schedule,திரும்பச் செலுத்துதல் அட்டவணை,
Total Payable Amount,மொத்த செலுத்த வேண்டிய தொகை,
Total Principal Paid,மொத்த முதன்மை கட்டணம்,
Total Interest Payable,மொத்த வட்டி செலுத்த வேண்டிய,
Total Amount Paid,மொத்த தொகை பணம்,
Loan Manager,கடன் மேலாளர்,
Loan Info,கடன் தகவல்,
Rate of Interest,வட்டி விகிதம்,
Proposed Pledges,முன்மொழியப்பட்ட உறுதிமொழிகள்,
Maximum Loan Amount,அதிகபட்ச கடன் தொகை,
Repayment Info,திரும்பச் செலுத்துதல் தகவல்,
Total Payable Interest,மொத்த செலுத்த வேண்டிய வட்டி,
Against Loan ,கடனுக்கு எதிராக,
Loan Interest Accrual,கடன் வட்டி திரட்டல்,
Amounts,தொகைகளைக்,
Pending Principal Amount,முதன்மை தொகை நிலுவையில் உள்ளது,
Payable Principal Amount,செலுத்த வேண்டிய முதன்மை தொகை,
Paid Principal Amount,கட்டண முதன்மை தொகை,
Paid Interest Amount,கட்டண வட்டி தொகை,
Process Loan Interest Accrual,செயல்முறை கடன் வட்டி திரட்டல்,
Repayment Schedule Name,திருப்பிச் செலுத்தும் அட்டவணை பெயர்,
Payment Details,கட்டணம் விவரங்கள்,
Interest Payable,செலுத்த வேண்டிய வட்டி,
Amount Paid,கட்டண தொகை,
Principal Amount Paid,செலுத்தப்பட்ட முதன்மை தொகை,
Repayment Details,திருப்பிச் செலுத்தும் விவரங்கள்,
Loan Repayment Detail,கடன் திருப்பிச் செலுத்தும் விவரம்,
Loan Security Name,கடன் பாதுகாப்பு பெயர்,
Unit Of Measure,அளவீட்டு அலகு,
Loan Security Code,கடன் பாதுகாப்பு குறியீடு,
Loan Security Type,கடன் பாதுகாப்பு வகை,
Haircut %,ஹேர்கட்%,
Loan  Details,கடன் விவரங்கள்,
Unpledged,Unpledged,
Pledged,உறுதி,
Partially Pledged,ஓரளவு உறுதிமொழி,
Securities,பத்திரங்கள்,
Total Security Value,மொத்த பாதுகாப்பு மதிப்பு,
Loan Security Shortfall,கடன் பாதுகாப்பு பற்றாக்குறை,
Loan ,கடன்,
Shortfall Time,பற்றாக்குறை நேரம்,
