Applicant,దరఖాస్తుదారు,
Applicant Type,అభ్యర్థి రకం,
Loan Amount cannot exceed Maximum Loan Amount of {0},రుణ మొత్తం గరిష్ట రుణ మొత్తం మించకూడదు {0},
Loan Application,లోన్ అప్లికేషన్,
Loan Management,లోన్ మేనేజ్మెంట్,
Loan Repayment,రుణాన్ని తిరిగి చెల్లించే,
Monthly Repayment Amount cannot be greater than Loan Amount,మంత్లీ నంతవరకు మొత్తాన్ని రుణ మొత్తం కంటే ఎక్కువ ఉండకూడదు,
Payable Amount,చెల్లించవలసిన మొత్తం,
Payment Date,చెల్లింపు తేదీ,
Please enter Repayment Periods,తిరిగి చెల్లించే కాలాలు నమోదు చేయండి,
Please enter repayment Amount,తిరిగి చెల్లించే మొత్తాన్ని నమోదు చేయండి,
Principal Amount,ప్రధాన మొత్తం,
Sanctioned Amount,మంజూరు సొమ్ము,
Approved,ఆమోదించబడింది,
Account {0} does not belong to company {1},ఖాతా {0} కంపెనీకి చెందినది కాదు {1},
Add Loan Security,రుణ భద్రతను జోడించండి,
Against Loan,రుణానికి వ్యతిరేకంగా,
Against Loan:,రుణానికి వ్యతిరేకంగా:,
Amount paid cannot be zero,చెల్లించిన మొత్తం సున్నా కాదు,
Cannot create loan until application is approved,దరఖాస్తు ఆమోదించబడే వరకు రుణాన్ని సృష్టించలేరు,
Loan Amount exceeds maximum loan amount of {0} as per proposed securities,ప్రతిపాదిత సెక్యూరిటీల ప్రకారం రుణ మొత్తం గరిష్ట రుణ మొత్తాన్ని {0 exceed మించిపోయింది,
Loan Disbursement,రుణ పంపిణీ,
Loan Security,రుణ భద్రత,
Loan Security Pledge,రుణ భద్రతా ప్రతిజ్ఞ,
Loan Security Pledge Created : {0},రుణ భద్రతా ప్రతిజ్ఞ సృష్టించబడింది: {0},
Loan Security Price,రుణ భద్రతా ధర,
Loan Security Price overlapping with {0},రుణ భద్రతా ధర {0 with తో అతివ్యాప్తి చెందుతుంది,
Loan Security Unpledge,లోన్ సెక్యూరిటీ అన్‌ప్లెడ్జ్,
Loan Security Value,రుణ భద్రతా విలువ,
Loan amount cannot be greater than {0},రుణ మొత్తం {0 than కంటే ఎక్కువ ఉండకూడదు,
Loan is mandatory,రుణ తప్పనిసరి,
Penalty Amount,జరిమానా మొత్తం,
Please select Applicant Type first,దయచేసి మొదట దరఖాస్తుదారు రకాన్ని ఎంచుకోండి,
Please select Loan Type for company {0},దయచేసి company 0 company కోసం లోన్ రకాన్ని ఎంచుకోండి,
Pledge Status,ప్రతిజ్ఞ స్థితి,
Pledge Time,ప్రతిజ్ఞ సమయం,
Proposed Pledges are mandatory for secured Loans,సురక్షిత రుణాలకు ప్రతిపాదిత ప్రతిజ్ఞలు తప్పనిసరి,
Qty or Amount is mandatroy for loan security,రుణ భద్రత కోసం క్యూటీ లేదా మొత్తం మాండట్రోయ్,
Repayment Method is mandatory for term loans,టర్మ్ లోన్లకు తిరిగి చెల్లించే విధానం తప్పనిసరి,
Repayment Start Date is mandatory for term loans,టర్మ్ లోన్లకు తిరిగి చెల్లించే ప్రారంభ తేదీ తప్పనిసరి,
Sanctioned Amount limit crossed for {0} {1},మంజూరు చేసిన మొత్తం పరిమితి {0} {1 for కు దాటింది,
Sanctioned Loan Amount already exists for {0} against company {1},కంపెనీ {1 against కు వ్యతిరేకంగా {0 for కోసం మంజూరు చేసిన రుణ మొత్తం ఇప్పటికే ఉంది,
Valid From Time must be lesser than Valid Upto Time.,సమయం నుండి చెల్లుబాటు అయ్యే సమయం కంటే తక్కువ ఉండాలి.,
Loan Amount is mandatory,రుణ మొత్తం తప్పనిసరి,
Loan amount is mandatory,రుణ మొత్తం తప్పనిసరి,
No valid Loan Security Price found for {0},Valid 0 for కోసం చెల్లుబాటు అయ్యే రుణ భద్రతా ధర కనుగొనబడలేదు,
Loan Account and Payment Account cannot be same,లోన్ ఖాతా మరియు చెల్లింపు ఖాతా ఒకేలా ఉండకూడదు,
Loan Security Pledge can only be created for secured loans,లోన్ సెక్యూరిటీ ప్రతిజ్ఞ సురక్షిత రుణాల కోసం మాత్రమే సృష్టించబడుతుంది,
Applicant Name,దరఖాస్తుదారు పేరు,
Member,సభ్యుడు,
Partially Disbursed,పాక్షికంగా పంపించబడతాయి,
Loan Closure Requested,రుణ మూసివేత అభ్యర్థించబడింది,
Loan Details,లోన్ వివరాలు,
Loan Type,లోన్ టైప్,
Loan Amount,అప్పు మొత్తం,
Is Secured Loan,సెక్యూర్డ్ లోన్,
Rate of Interest (%) / Year,ఆసక్తి రేటు (%) / ఆఫ్ ది ఇయర్,
Disbursement Date,చెల్లించుట తేదీ,
Disbursed Amount,పంపిణీ చేసిన మొత్తం,
Is Term Loan,టర్మ్ లోన్,
Repayment Method,తిరిగి చెల్లించే విధానం,
Repay Fixed Amount per Period,ఒక్కో వ్యవధి స్థిర మొత్తం చెల్లింపులో,
Repay Over Number of Periods,చెల్లింపులో కాలాల ఓవర్ సంఖ్య,
Repayment Period in Months,నెలల్లో తిరిగి చెల్లించే కాలం,
