Applicant,Solicitante,
Applicant Type,Tipo de solicitante,
Loan Amount cannot exceed Maximum Loan Amount of {0},Monto del préstamo no puede exceder cantidad máxima del préstamo de {0},
Loan Application,Solicitud de préstamo,
Loan Management,Gestion de prestamos,
Loan Repayment,Pago de prestamo,
Monthly Repayment Amount cannot be greater than Loan Amount,Cantidad mensual La devolución no puede ser mayor que monto del préstamo,
Payable Amount,Cantidad a pagar,
Payment Date,Fecha de pago,
Please enter Repayment Periods,"Por favor, introduzca plazos de amortización",
Please enter repayment Amount,"Por favor, ingrese el monto de amortización",
Principal Amount,Cantidad principal,
Sanctioned Amount,Monto sancionado,
Approved,Aprobado,
Account {0} does not belong to company {1},Cuenta {0} no pertenece a la Compañía {1},
Add Loan Security,Agregar seguridad de préstamo,
Against Loan,Contra préstamo,
Against Loan:,Contra préstamo:,
Amount paid cannot be zero,El monto pagado no puede ser cero,
Cannot create loan until application is approved,No se puede crear un préstamo hasta que se apruebe la solicitud.,
Loan Amount exceeds maximum loan amount of {0} as per proposed securities,El monto del préstamo excede el monto máximo del préstamo de {0} según los valores propuestos,
Loan Disbursement,Desembolso del préstamo,
Loan Security,Préstamo de seguridad,
Loan Security Pledge,Compromiso de seguridad del préstamo,
Loan Security Pledge Created : {0},Compromiso de seguridad del préstamo creado: {0},
Loan Security Price,Precio de seguridad del préstamo,
Loan Security Price overlapping with {0},Precio de seguridad del préstamo superpuesto con {0},
Loan Security Unpledge,Préstamo Seguridad Desplegar,
Loan Security Value,Valor de seguridad del préstamo,
Loan amount cannot be greater than {0},El monto del préstamo no puede ser mayor que {0},
Loan is mandatory,El préstamo es obligatorio.,
Penalty Amount,Importe de la pena,
Please select Applicant Type first,Seleccione primero el tipo de solicitante,
Please select Loan Type for company {0},Seleccione Tipo de préstamo para la empresa {0},
Pledge Status,Estado de compromiso,
Pledge Time,Tiempo de compromiso,
Proposed Pledges are mandatory for secured Loans,Las promesas propuestas son obligatorias para los préstamos garantizados,
Qty or Amount is mandatroy for loan security,Cantidad o monto es obligatorio para la seguridad del préstamo,
Repayment Method is mandatory for term loans,El método de reembolso es obligatorio para préstamos a plazo,
Repayment Start Date is mandatory for term loans,La fecha de inicio de reembolso es obligatoria para préstamos a plazo,
Sanctioned Amount limit crossed for {0} {1},Límite de cantidad sancionado cruzado por {0} {1},
Sanctioned Loan Amount already exists for {0} against company {1},El monto del préstamo sancionado ya existe para {0} contra la compañía {1},
Valid From Time must be lesser than Valid Upto Time.,Válido desde el tiempo debe ser menor que Válido hasta el tiempo.,
Loan Amount is mandatory,El monto del préstamo es obligatorio,
Loan amount is mandatory,El monto del préstamo es obligatorio,
No valid Loan Security Price found for {0},No se encontró ningún precio de garantía de préstamo válido para {0},
Loan Account and Payment Account cannot be same,La cuenta de préstamo y la cuenta de pago no pueden ser iguales,
Loan Security Pledge can only be created for secured loans,La promesa de garantía de préstamo solo se puede crear para préstamos garantizados,
Applicant Name,Nombre del Solicitante,
Member,Miembro,
Partially Disbursed,Parcialmente Desembolsado,
Loan Closure Requested,Cierre de préstamo solicitado,
Loan Details,Detalles de préstamo,
Loan Type,Tipo de préstamo,
Loan Amount,Monto del préstamo,
Is Secured Loan,Es un préstamo garantizado,
Rate of Interest (%) / Year,Tasa de interés (%) / Año,
Disbursement Date,Fecha de desembolso,
Disbursed Amount,Monto desembolsado,
Is Term Loan,¿Es el préstamo a plazo,
Repayment Method,Método de Reembolso,
Repay Fixed Amount per Period,Pagar una Cantidad Fja por Período,
Repay Over Number of Periods,Devolución por cantidad de períodos,
Repayment Period in Months,Plazo de devolución en Meses,
Monthly Repayment Amount,Cantidad de pago mensual,
Repayment Start Date,Fecha de Inicio de Pago,
Loan Security Details,Detalles de seguridad del préstamo,
Maximum Loan Value,Valor máximo del préstamo,
Account Info,Informacion de cuenta,
Loan Account,Cuenta de Préstamo,
Interest Income Account,Cuenta de Utilidad interés,
Penalty Income Account,Cuenta de ingresos por penalizaciones,
Repayment Schedule,Calendario de reembolso,
Total Payable Amount,Monto Total a Pagar,
Total Principal Paid,Total principal pagado,
