Applicant,Người nộp đơn,
Applicant Type,Loại người nộp đơn,
Loan Amount cannot exceed Maximum Loan Amount of {0},Số tiền cho vay không thể vượt quá Số tiền cho vay tối đa của {0},
Loan Application,Đơn xin vay tiền,
Loan Management,Quản lý khoản vay,
Loan Repayment,Trả nợ,
Monthly Repayment Amount cannot be greater than Loan Amount,SỐ tiền trả  hàng tháng không thể lớn hơn Số tiền vay,
Payable Amount,Số tiền phải trả,
Payment Date,Ngày thanh toán,
Please enter Repayment Periods,Vui lòng nhập kỳ hạn trả nợ,
Please enter repayment Amount,Vui lòng nhập trả nợ Số tiền,
Principal Amount,Số tiền chính,
Sanctioned Amount,Số tiền xử phạt,
Approved,Đã được phê duyệt,
Account {0} does not belong to company {1},Tài khoản {0} không thuộc về công ty {1},
Add Loan Security,Thêm bảo đảm tiền vay,
Against Loan,Chống cho vay,
Against Loan:,Chống cho vay:,
Amount paid cannot be zero,Số tiền thanh toán không thể bằng không,
Cannot create loan until application is approved,Không thể tạo khoản vay cho đến khi đơn được chấp thuận,
Loan Amount exceeds maximum loan amount of {0} as per proposed securities,Số tiền cho vay vượt quá số tiền cho vay tối đa {0} theo chứng khoán được đề xuất,
Loan Disbursement,Giải ngân cho vay,
Loan Security,Bảo đảm tiền vay,
Loan Security Pledge,Cam kết bảo đảm tiền vay,
Loan Security Pledge Created : {0},Cam kết bảo mật khoản vay được tạo: {0},
Loan Security Price,Giá bảo đảm tiền vay,
Loan Security Price overlapping with {0},Giá bảo đảm tiền vay chồng chéo với {0},
Loan Security Unpledge,Bảo đảm cho vay,
Loan Security Value,Giá trị bảo đảm tiền vay,
Loan amount cannot be greater than {0},Số tiền cho vay không thể lớn hơn {0},
Loan is mandatory,Khoản vay là bắt buộc,
Penalty Amount,Số tiền phạt,
Please select Applicant Type first,Vui lòng chọn Loại người đăng ký trước,
Please select Loan Type for company {0},Vui lòng chọn Loại cho vay đối với công ty {0},
Pledge Status,Tình trạng cầm cố,
Pledge Time,Thời gian cầm cố,
Proposed Pledges are mandatory for secured Loans,Các cam kết được đề xuất là bắt buộc đối với các khoản vay có bảo đảm,
Qty or Amount is mandatroy for loan security,Số lượng hoặc số tiền là mandatroy để bảo đảm tiền vay,
Repayment Method is mandatory for term loans,Phương thức trả nợ là bắt buộc đối với các khoản vay có kỳ hạn,
Repayment Start Date is mandatory for term loans,Ngày bắt đầu hoàn trả là bắt buộc đối với các khoản vay có kỳ hạn,
Sanctioned Amount limit crossed for {0} {1},Giới hạn số tiền bị xử phạt được vượt qua cho {0} {1},
Sanctioned Loan Amount already exists for {0} against company {1},Số tiền cho vay bị xử phạt đã tồn tại cho {0} đối với công ty {1},
