Applicant,Апликант,
Applicant Type,Тип на апликант,
Loan Amount cannot exceed Maximum Loan Amount of {0},Износ на кредитот не може да надмине максимален заем во износ од {0},
Loan Application,Апликација за заем,
Loan Management,Кредит за управување,
Loan Repayment,отплата на кредитот,
Monthly Repayment Amount cannot be greater than Loan Amount,Месечна отплата износ не може да биде поголем од кредит Износ,
Payable Amount,Платен износ,
Payment Date,Датум за плаќање,
Please enter Repayment Periods,Ве молиме внесете отплата периоди,
Please enter repayment Amount,Ве молиме внесете отплата износ,
Principal Amount,главнината,
Sanctioned Amount,Износ санкционира,
Approved,Одобрени,
Account {0} does not belong to company {1},На сметка {0} не му припаѓа на компанијата {1},
Add Loan Security,Додадете безбедност за заем,
Against Loan,Против заем,
Against Loan:,Против заем:,
Amount paid cannot be zero,Платената сума не може да биде нула,
Cannot create loan until application is approved,Не можам да создадам заем сè додека не се одобри апликацијата,
Loan Amount exceeds maximum loan amount of {0} as per proposed securities,Износот на заемот го надминува максималниот износ на заем од {0} според предложените хартии од вредност,
Loan Disbursement,Исплата на заем,
Loan Security,Обезбедување на заем,
Loan Security Pledge,Залог за безбедност на заем,
Loan Security Pledge Created : {0},Создаден залог за заем за заем: {0},
Loan Security Price,Цена на заемот за заем,
Loan Security Price overlapping with {0},Преклопување на цената на заемот со преклопување со {0,
Loan Security Unpledge,Заложба за безбедност на заемот,
Loan Security Value,Безбедна вредност на заемот,
Loan amount cannot be greater than {0},Износот на заемот не може да биде поголем од {0,
Loan is mandatory,Заемот е задолжителен,
Penalty Amount,Износ на казна,
Please select Applicant Type first,"Ве молиме, прво изберете го Тип на апликант",
Please select Loan Type for company {0},Изберете Тип на заем за компанија {0,
Pledge Status,Статус на залог,
Pledge Time,Време на залог,
Proposed Pledges are mandatory for secured Loans,Предложените залози се задолжителни за обезбедени заеми,
Qty or Amount is mandatroy for loan security,Количина или износот е мандатроја за обезбедување на заем,
Repayment Method is mandatory for term loans,Метод на отплата е задолжителен за заеми со рок,
Repayment Start Date is mandatory for term loans,Датумот на започнување на отплата е задолжителен за заеми со термин,
Sanctioned Amount limit crossed for {0} {1},Преминета граница на изречена санкција за {0} {1,
Sanctioned Loan Amount already exists for {0} against company {1},Износот на санкцијата за заем веќе постои за {0} против компанија {1,
Valid From Time must be lesser than Valid Upto Time.,Валидно од времето мора да биде помало од валидно време на вклучување.,
Loan Amount is mandatory,Износот на заемот е задолжителен,
Loan amount is mandatory,Износот на заемот е задолжителен,
No valid Loan Security Price found for {0},Не е пронајдена важечка цена за безбедност на заемот за {0},
Loan Account and Payment Account cannot be same,Сметката за заем и сметката за плаќање не можат да бидат исти,
Loan Security Pledge can only be created for secured loans,Залог за обезбедување заем може да се креира само за обезбедени заеми,
Applicant Name,Подносител на барањето Име,
Member,Член,
Partially Disbursed,делумно исплатени,
Loan Closure Requested,Побарано затворање на заем,
Loan Details,Детали за заем,
Loan Type,Тип на кредит,
Loan Amount,Износ на кредитот,
Is Secured Loan,Е заштитен заем,
Rate of Interest (%) / Year,Каматна стапка (%) / година,
Disbursement Date,Датум на повлекување средства,
Disbursed Amount,Испрати сума,
Is Term Loan,Дали е термин заем,
Repayment Method,Начин на отплата,
Repay Fixed Amount per Period,Отплати фиксен износ за период,
