Applicant,Umsækjandi,
Applicant Type,Umsækjandi Tegund,
Loan Amount cannot exceed Maximum Loan Amount of {0},Lánið upphæð mega vera Hámarkslán af {0},
Loan Application,Lán umsókn,
Loan Management,Lánastjórnun,
Loan Repayment,Lán endurgreiðslu,
Monthly Repayment Amount cannot be greater than Loan Amount,Mánaðarlega endurgreiðslu Upphæð má ekki vera meiri en lánsfjárhæð,
Payable Amount,Greiðslufjárhæð,
Payment Date,Greiðsludagur,
Please enter Repayment Periods,Vinsamlegast sláðu inn lánstíma,
Please enter repayment Amount,Vinsamlegast sláðu endurgreiðslu Upphæð,
Principal Amount,höfuðstóll,
Sanctioned Amount,bundnar Upphæð,
Approved,samþykkt,
Account {0} does not belong to company {1},Reikningur {0} ekki tilheyra félaginu {1},
Add Loan Security,Bættu við lánsöryggi,
Against Loan,Gegn láni,
Against Loan:,Gegn láni:,
Amount paid cannot be zero,Upphæð greidd getur ekki verið núll,
Cannot create loan until application is approved,Get ekki stofnað lán fyrr en umsóknin hefur verið samþykkt,
Loan Amount exceeds maximum loan amount of {0} as per proposed securities,Lánsfjárhæð er hærri en hámarks lánsfjárhæð {0} samkvæmt fyrirhuguðum verðbréfum,
Loan Disbursement,Útborgun lána,
Loan Security,Lánöryggi,
Loan Security Pledge,Veðlán við lánsöryggi,
Loan Security Pledge Created : {0},Veðtryggingarlán til útlána búið til: {0},
Loan Security Price,Lánaöryggisverð,
Loan Security Price overlapping with {0},Öryggisverð lána skarast við {0},
Loan Security Unpledge,Útilokun lánaöryggis,
Loan Security Value,Öryggisgildi lána,
Loan amount cannot be greater than {0},Lánsfjárhæð getur ekki verið meiri en {0},
Loan is mandatory,Lán er skylt,
Penalty Amount,Vítaspyrna,
Please select Applicant Type first,Vinsamlegast veldu gerð umsækjanda fyrst,
Please select Loan Type for company {0},Vinsamlegast veldu Lántegund fyrir fyrirtæki {0},
Pledge Status,Veðréttarstaða,
Pledge Time,Veðsetningartími,
Proposed Pledges are mandatory for secured Loans,Fyrirhugaðar veðsetningar eru skylda vegna tryggðra lána,
Qty or Amount is mandatroy for loan security,Magn eða fjárhæð er mandatroy fyrir lánsöryggi,
Repayment Method is mandatory for term loans,Endurgreiðsluaðferð er skylda fyrir tíma lán,
Repayment Start Date is mandatory for term loans,Upphafsdagur endurgreiðslu er skylda vegna lánstíma,
Sanctioned Amount limit crossed for {0} {1},Viðurkennd fjárhæðarmörk yfir {0} {1},
Sanctioned Loan Amount already exists for {0} against company {1},Viðurkennd lánsfjárhæð er þegar til fyrir {0} gegn fyrirtæki {1},
Valid From Time must be lesser than Valid Upto Time.,Gildur frá tíma verður að vera minni en gildur fram að tíma.,
Loan Amount is mandatory,Lánsfjárhæð er skylt,
Loan amount is mandatory,Lánsfjárhæð er skylt,
No valid Loan Security Price found for {0},Ekkert gilt öryggisverð lána fannst fyrir {0},
Loan Account and Payment Account cannot be same,Lánsreikningur og greiðslureikningur geta ekki verið eins,
Loan Security Pledge can only be created for secured loans,Lánsöryggisloforð er aðeins hægt að búa til vegna tryggðra lána,
Applicant Name,umsækjandi Nafn,
Member,Meðlimur,
Partially Disbursed,hluta ráðstafað,
Loan Closure Requested,Óskað er eftir lokun lána,
Loan Details,lán Nánar,
Loan Type,lán Type,
Loan Amount,lánsfjárhæð,
Is Secured Loan,Er tryggt lán,
Rate of Interest (%) / Year,Vextir (%) / Ár,
Disbursement Date,útgreiðsludagur,
Disbursed Amount,Útborgað magn,
Is Term Loan,Er tíma lán,
Repayment Method,endurgreiðsla Aðferð,
Repay Fixed Amount per Period,Endurgreiða Föst upphæð á hvern Tímabil,
Repay Over Number of Periods,Endurgreiða yfir fjölda tímum,
Repayment Period in Months,Lánstími í mánuði,
Monthly Repayment Amount,Mánaðarlega endurgreiðslu Upphæð,
Repayment Start Date,Endurgreiðsla upphafsdagur,
Loan Security Details,Upplýsingar um öryggi lána,
Maximum Loan Value,Hámarkslánagildi,
Account Info,Reikningur Upplýsingar,
Loan Account,Lánreikningur,
Interest Income Account,Vaxtatekjur Reikningur,
Penalty Income Account,Vítisreikning,
Repayment Schedule,endurgreiðsla Dagskrá,
Total Payable Amount,Alls Greiðist Upphæð,
Total Principal Paid,Heildargreiðsla greidd,
Total Interest Payable,Samtals vaxtagjöld,
Total Amount Paid,Heildarfjárhæð greitt,
Loan Manager,Lánastjóri,
Loan Info,lán Info,
Rate of Interest,Vöxtum,
Proposed Pledges,Fyrirhugaðar veðsetningar,
Maximum Loan Amount,Hámarkslán,
Repayment Info,endurgreiðsla Upplýsingar,
Total Payable Interest,Alls Greiðist Vextir,
Against Loan ,Gegn láni,
Loan Interest Accrual,Uppsöfnun vaxtalána,
Amounts,Fjárhæðir,
Pending Principal Amount,Aðalupphæð í bið,
Payable Principal Amount,Greiðilegt aðalupphæð,
Paid Principal Amount,Greitt aðalupphæð,
Paid Interest Amount,Greidd vaxtaupphæð,
Process Loan Interest Accrual,Að vinna úr áföllum vaxtalána,
Repayment Schedule Name,Nafn endurgreiðsluáætlunar,
Payment Details,Greiðsluupplýsingar,
Interest Payable,Vextir sem greiða ber,
Amount Paid,Greidd upphæð,
Principal Amount Paid,Aðalupphæð greidd,
Repayment Details,Upplýsingar um endurgreiðslu,
Loan Repayment Detail,Upplýsingar um endurgreiðslu lána,
Loan Security Name,Öryggisheiti láns,
Unit Of Measure,Mælieining,
Loan Security Code,Öryggisnúmer lána,
Loan Security Type,Tegund öryggis,
Haircut %,Hárskera%,
Loan  Details,Upplýsingar um lán,
Unpledged,Óléttað,
Pledged,Veðsett,
Partially Pledged,Veðsett að hluta,
Securities,Verðbréf,
Total Security Value,Heildaröryggisgildi,
Loan Security Shortfall,Skortur á lánsöryggi,
Loan ,Lán,
Shortfall Time,Skortur tími,
America/New_York,Ameríka / New_York,
Shortfall Amount,Fjárhæð,
Security Value ,Öryggisgildi,
Process Loan Security Shortfall,Að vinna úr öryggisskorti,
Loan To Value Ratio,Hlutfall lána,
Unpledge Time,Tímasetning,
Loan Name,lán Name,
Penalty Interest Rate (%) Per Day,Dráttarvextir (%) á dag,
Penalty Interest Rate is levied on the pending interest amount on a daily basis in case of delayed repayment ,Dráttarvextir eru lagðir á vaxtaupphæðina í bið daglega ef seinkað er um endurgreiðslu,
Grace Period in Days,Náðstímabil á dögum,
No. of days from due date until which penalty won't be charged in case of delay in loan repayment,Fjöldi daga frá gjalddaga þar til refsing verður ekki innheimt ef tafir verða á endurgreiðslu lána,
Pledge,Veð,
Post Haircut Amount,Fjárhæð hárskera,
Process Type,Ferlategund,
Update Time,Uppfærslutími,
Proposed Pledge,Fyrirhugað veð,
Total Payment,Samtals greiðsla,
Balance Loan Amount,Balance lánsfjárhæð,
Is Accrued,Er safnað,
Sanctioned Loan Amount,Viðurkennt lánsfjárhæð,
Sanctioned Amount Limit,Viðurkennd fjárhæðarmörk,
Unpledge,Fjarlægja,
Haircut,Hárskera,
Current Value,Núverandi Value,
Loan Repayment and Closure,Endurgreiðsla og lokun lána,
Loan Security Status,Staða lánaöryggis,
Disbursement Details,Upplýsingar um útgreiðslu,
Reference No,Tilvísun nr,
Haircut percentage is the percentage difference between market value of the Loan Security and the value ascribed to that Loan Security when used as collateral for that loan.,Hárgreiðsluprósenta er hlutfallsmunur á markaðsvirði lánsverðtryggingarinnar og því gildi sem því lánsbréfi er kennt þegar það er notað sem trygging fyrir því láni.,
Loan To Value Ratio expresses the ratio of the loan amount to the value of the security pledged. A loan security shortfall will be triggered if this falls below the specified value for any loan ,Hlutfall láns og verðmætis lýsir hlutfalli lánsfjárhæðar af andvirði tryggingarinnar. Skortur á öryggisláni verður af stað ef þetta fer undir tilgreint gildi fyrir lán,
Loan Security {0} added multiple times,Lánaöryggi {0} bætt við mörgum sinnum,
Loan Securities with different LTV ratio cannot be pledged against one loan,Ekki er hægt að veðsetja verðbréf með mismunandi lántökuhlutfalli gegn einu láni,
Qty or Amount is mandatory for loan security!,Magn eða upphæð er skylda til að tryggja lán!,
Only submittted unpledge requests can be approved,Einungis er hægt að samþykkja sendar óskað um loforð,
Interest Amount or Principal Amount is mandatory,Vaxtaupphæð eða aðalupphæð er lögboðin,
Disbursed Amount cannot be greater than {0},Útborgað magn má ekki vera meira en {0},
Row {0}: Loan Security {1} added multiple times,Röð {0}: Lánaöryggi {1} bætt við mörgum sinnum,
