Applicant,Petent,
Applicant Type,Typ Wnioskodawcy,
Loan Amount cannot exceed Maximum Loan Amount of {0},Kwota kredytu nie może przekroczyć maksymalna kwota kredytu o {0},
Loan Application,Podanie o pożyczkę,
Loan Management,Zarządzanie kredytem,
Loan Repayment,Spłata pożyczki,
Monthly Repayment Amount cannot be greater than Loan Amount,Miesięczna kwota spłaty nie może być większa niż Kwota kredytu,
Payable Amount,Kwota do zapłaty,
Payment Date,Data płatności,
Please enter Repayment Periods,Proszę wprowadzić okresy spłaty,
Please enter repayment Amount,Wpisz Kwota spłaty,
Principal Amount,Główna kwota,
Sanctioned Amount,Zatwierdzona Kwota,
Approved,Zatwierdzono,
Account {0} does not belong to company {1},Konto {0} nie jest przypisane do Firmy {1},
Add Loan Security,Dodaj zabezpieczenia pożyczki,
Against Loan,Przeciw pożyczce,
Against Loan:,Przeciw pożyczce:,
Amount paid cannot be zero,Kwota wypłacona nie może wynosić zero,
Cannot create loan until application is approved,"Nie można utworzyć pożyczki, dopóki wniosek nie zostanie zatwierdzony",
Loan Amount exceeds maximum loan amount of {0} as per proposed securities,Kwota pożyczki przekracza maksymalną kwotę pożyczki w wysokości {0} zgodnie z proponowanymi papierami wartościowymi,
Loan Disbursement,Wypłata pożyczki,
Loan Security,Zabezpieczenie pożyczki,
Loan Security Pledge,Zobowiązanie do zabezpieczenia pożyczki,
Loan Security Pledge Created : {0},Utworzono zastaw na zabezpieczeniu pożyczki: {0},
Loan Security Price,Cena zabezpieczenia pożyczki,
Loan Security Price overlapping with {0},Cena zabezpieczenia kredytu pokrywająca się z {0},
Loan Security Unpledge,Zabezpieczenie pożyczki Unpledge,
Loan Security Value,Wartość zabezpieczenia pożyczki,
Loan amount cannot be greater than {0},Kwota pożyczki nie może być większa niż {0},
Loan is mandatory,Pożyczka jest obowiązkowa,
Penalty Amount,Kwota kary,
Please select Applicant Type first,Najpierw wybierz typ wnioskodawcy,
Please select Loan Type for company {0},Wybierz typ pożyczki dla firmy {0},
Pledge Status,Status zobowiązania,
Pledge Time,Czas przyrzeczenia,
Proposed Pledges are mandatory for secured Loans,Proponowane zastawy są obowiązkowe dla zabezpieczonych pożyczek,
Qty or Amount is mandatroy for loan security,Ilość lub Kwota jest mandatroy dla zabezpieczenia kredytu,
Repayment Method is mandatory for term loans,Metoda spłaty jest obowiązkowa w przypadku pożyczek terminowych,
Repayment Start Date is mandatory for term loans,Data rozpoczęcia spłaty jest obowiązkowa w przypadku pożyczek terminowych,
